msa,area_name,state,size_rank,year,income,hvi,mortgage_rate,affordability,cluster
"Jefferson City, MO",Jefferson City,MO,291,2022,71396.0,223390.9379035812,5.3275,3.1288999090086445,2
"Jefferson City, MO",Jefferson City,MO,291,2023,68629.0,232142.5014022248,6.795375,3.3825715281036413,2
"Jefferson City, MO",Jefferson City,MO,291,2024,73164.0,244826.57095559785,6.7236666666666665,3.3462709933245565,2
"Johnson City, TN",Johnson City,TN,224,2010,36791.0,126548.21214282046,4.6905833333333335,3.4396513316523185,1
"Johnson City, TN",Johnson City,TN,224,2011,36550.0,124522.05822571724,4.4558333333333335,3.4068962578855606,1
"Johnson City, TN",Johnson City,TN,224,2012,39137.0,125875.24359831565,3.655916666666666,3.2162721618498007,1
"Johnson City, TN",Johnson City,TN,224,2013,37423.0,128600.64383967628,3.9819166666666654,3.436406590590714,1
"Johnson City, TN",Johnson City,TN,224,2014,38813.0,133057.77890502053,4.172833333333333,3.428175583052599,1
"Johnson City, TN",Johnson City,TN,224,2015,40388.0,137111.16153203536,3.849,3.394849002972055,1
"Johnson City, TN",Johnson City,TN,224,2016,40943.0,141994.6556280371,3.6477083333333336,3.468105796547324,1
"Johnson City, TN",Johnson City,TN,224,2017,40663.0,147232.18264407475,3.991,3.620789972310817,1
"Johnson City, TN",Johnson City,TN,224,2018,45839.0,152941.18114022046,4.539041666666667,3.3364859866101018,1
"Johnson City, TN",Johnson City,TN,224,2019,45917.0,161781.48661250735,3.93375,3.52334618142534,1
"Johnson City, TN",Johnson City,TN,224,2021,51119.0,202098.19338190884,2.9557083333333334,3.953484876110817,1
"Johnson City, TN",Johnson City,TN,224,2022,58660.0,235357.7484337149,5.3275,4.012235738726814,1
"Johnson City, TN",Johnson City,TN,224,2023,56846.0,251875.8409294641,6.795375,4.430845458422125,2
"Johnson City, TN",Johnson City,TN,224,2024,57462.0,270123.7677856561,6.7236666666666665,4.700911346379453,2
"Johnstown, PA",Johnstown,PA,322,2010,41220.0,101480.42305153405,4.6905833333333335,2.4619219566116946,1
"Johnstown, PA",Johnstown,PA,322,2011,40253.0,100488.5997978812,4.4558333333333335,2.4964251061506277,1
"Johnstown, PA",Johnstown,PA,322,2012,39969.0,99942.1804573753,3.655916666666666,2.500492393038988,1
"Johnstown, PA",Johnstown,PA,322,2013,41423.0,106302.44016068443,3.9819166666666654,2.566266087938692,1
"Johnstown, PA",Johnstown,PA,322,2014,43224.0,105798.6915876378,4.172833333333333,2.44768396232736,1
"Johnstown, PA",Johnstown,PA,322,2015,44179.0,104364.78537618478,3.849,2.362316606898861,1
"Johnstown, PA",Johnstown,PA,322,2016,44100.0,103100.49614993406,3.6477083333333336,2.3378797312910216,1
"Johnstown, PA",Johnstown,PA,322,2017,46598.0,102689.55636409974,3.991,2.203733129406836,1
"Johnstown, PA",Johnstown,PA,322,2018,45084.0,107065.3051428784,4.539041666666667,2.374796050547387,1
"Johnstown, PA",Johnstown,PA,322,2019,49076.0,115198.34901360696,3.93375,2.347345933116125,1
"Johnstown, PA",Johnstown,PA,322,2021,52995.0,131430.2698522477,2.9557083333333334,2.480050379323478,1
"Johnstown, PA",Johnstown,PA,322,2022,54905.0,140247.57721605434,5.3275,2.554368039633081,1
"Johnstown, PA",Johnstown,PA,322,2023,55748.0,133244.96659640802,6.795375,2.390129988455335,2
"Johnstown, PA",Johnstown,PA,322,2024,61786.0,120629.60959840956,6.7236666666666665,1.9523777166090952,2
"Jonesboro, AR",Jonesboro,AR,323,2010,35526.0,114618.7025333236,4.6905833333333335,3.2263328979711647,1
"Jonesboro, AR",Jonesboro,AR,323,2011,34673.0,114885.56604590012,4.4558333333333335,3.3134013799180955,1
"Jonesboro, AR",Jonesboro,AR,323,2012,41551.0,115697.72327118042,3.655916666666666,2.7844750612784392,1
"Jonesboro, AR",Jonesboro,AR,323,2013,39552.0,118485.93432130392,3.9819166666666654,2.9957002002756856,1
"Jonesboro, AR",Jonesboro,AR,323,2014,40751.0,121275.61177070285,4.172833333333333,2.976015601352184,1
"Jonesboro, AR",Jonesboro,AR,323,2015,37378.0,123064.70855980994,3.849,3.29243695649339,1
"Jonesboro, AR",Jonesboro,AR,323,2016,41717.0,127063.773301088,3.6477083333333336,3.04585117101153,1
"Jonesboro, AR",Jonesboro,AR,323,2017,48929.0,130596.69357610476,3.991,2.669106124713457,1
"Jonesboro, AR",Jonesboro,AR,323,2018,43927.0,136131.93870835708,4.539041666666667,3.099049302441712,1
"Jonesboro, AR",Jonesboro,AR,323,2019,44998.0,142294.2944248751,3.93375,3.1622359754850238,1
"Jonesboro, AR",Jonesboro,AR,323,2021,47935.0,166313.46250713343,2.9557083333333334,3.469562167667329,1
"Jonesboro, AR",Jonesboro,AR,323,2022,59582.0,185804.4214003253,5.3275,3.118465667488928,1
"Jonesboro, AR",Jonesboro,AR,323,2023,58550.0,193312.30923663985,6.795375,3.30166198525431,2
"Jonesboro, AR",Jonesboro,AR,323,2024,55486.0,196427.7977515965,6.7236666666666665,3.5401326055508866,2
"Joplin, MO",Joplin,MO,243,2010,38448.0,76978.68268625952,4.6905833333333335,2.0021505068211485,1
"Joplin, MO",Joplin,MO,243,2011,40952.0,76203.9173171941,4.4558333333333335,1.8608106397048765,1
"Joplin, MO",Joplin,MO,243,2012,38229.0,82250.53267899426,3.655916666666666,2.151521951371845,1
"Joplin, MO",Joplin,MO,243,2013,40852.0,92077.13318196654,3.9819166666666654,2.253919837020624,1
"Joplin, MO",Joplin,MO,243,2014,42705.0,101456.9895559323,4.172833333333333,2.37576371750222,1
"Joplin, MO",Joplin,MO,243,2015,45089.0,109112.52710106176,3.849,2.419936727384989,1
"Joplin, MO",Joplin,MO,243,2016,45876.0,114769.25202456884,3.6477083333333336,2.5017275269109955,1
"Joplin, MO",Joplin,MO,243,2017,48979.0,118366.84340149468,3.991,2.416685587731368,1
"Joplin, MO",Joplin,MO,243,2018,47012.0,125399.99544601922,4.539041666666667,2.667403970178236,1
"Joplin, MO",Joplin,MO,243,2019,48909.0,135113.32241485236,3.93375,2.762545184216654,1
"Joplin, MO",Joplin,MO,243,2021,55045.0,164484.823604369,2.9557083333333334,2.98818827512706,1
"Joplin, MO",Joplin,MO,243,2022,54041.0,190834.70442480795,5.3275,3.531294839562701,1
"Joplin, MO",Joplin,MO,243,2023,57887.0,200958.715367036,6.795375,3.471569011471246,2
"Joplin, MO",Joplin,MO,243,2024,62796.0,209862.6100936463,6.7236666666666665,3.341974171820598,2
"Kahului, HI",Kahului,HI,267,2010,60617.0,434620.0224429456,4.6905833333333335,7.169936196825076,0
"Kahului, HI",Kahului,HI,267,2011,60147.0,422304.15728978027,4.4558333333333335,7.021200679830753,0
"Kahului, HI",Kahului,HI,267,2012,61207.0,414386.0682971973,3.655916666666666,6.770239814027763,0
"Kahului, HI",Kahului,HI,267,2013,65541.0,453199.780877907,3.9819166666666654,6.914752305852931,0
"Kahului, HI",Kahului,HI,267,2014,66987.0,508333.6082384354,4.172833333333333,7.588541183191297,0
"Kahului, HI",Kahului,HI,267,2015,70468.0,549501.6721964119,3.849,7.797889427774478,0
"Kahului, HI",Kahului,HI,267,2016,72268.0,579789.5311003603,3.6477083333333336,8.022769844196052,0
"Kahului, HI",Kahului,HI,267,2017,80183.0,608388.8581200612,3.991,7.587504310390747,0
"Kahului, HI",Kahului,HI,267,2018,82917.0,640935.5804888984,4.539041666666667,7.729845272849939,0
"Kahului, HI",Kahului,HI,267,2019,80754.0,668393.7082552357,3.93375,8.276911462654924,0
"Kahului, HI",Kahului,HI,267,2021,76273.0,803482.3048063815,2.9557083333333334,10.534295291995614,0
"Kahului, HI",Kahului,HI,267,2022,94760.0,988729.5819096124,5.3275,10.434039488282108,2
"Kahului, HI",Kahului,HI,267,2023,83691.0,1022044.5892919252,6.795375,12.2121206496747,2
"Kahului, HI",Kahului,HI,267,2024,101168.0,1066014.563776861,6.7236666666666665,10.537072629456556,2
"Kalamazoo, MI",Kalamazoo,MI,190,2010,43634.0,126465.79431752684,4.6905833333333335,2.8983314460633185,1
"Kalamazoo, MI",Kalamazoo,MI,190,2011,44595.0,120595.89364001376,4.4558333333333335,2.704246970288457,1
"Kalamazoo, MI",Kalamazoo,MI,190,2012,44326.0,119029.46505202532,3.655916666666666,2.685319339710899,1
"Kalamazoo, MI",Kalamazoo,MI,190,2013,45699.0,124696.74773281794,3.9819166666666654,2.7286537502531334,1
"Kalamazoo, MI",Kalamazoo,MI,190,2014,45721.0,133211.4127465633,4.172833333333333,2.913571722984259,1
"Kalamazoo, MI",Kalamazoo,MI,190,2015,51167.0,140672.4052054394,3.849,2.7492799109863664,1
"Kalamazoo, MI",Kalamazoo,MI,190,2016,52045.0,149036.12197099955,3.6477083333333336,2.863601152291278,1
"Kalamazoo, MI",Kalamazoo,MI,190,2017,55129.0,155553.91489756104,3.991,2.821634981544397,1
"Kalamazoo, MI",Kalamazoo,MI,190,2018,56016.0,167787.10702430634,4.539041666666667,2.995342527569022,1
"Kalamazoo, MI",Kalamazoo,MI,190,2019,56441.0,178359.08903937295,3.93375,3.160097961399921,1
"Kalamazoo, MI",Kalamazoo,MI,190,2021,62128.0,216229.9803341074,2.9557083333333334,3.480394996364077,0
"Kalamazoo, MI",Kalamazoo,MI,190,2022,69584.0,237835.84860651867,5.3275,3.41796747250113,2
"Kalamazoo, MI",Kalamazoo,MI,190,2023,67191.0,245041.0682466287,6.795375,3.646932896468704,2
"Kalamazoo, MI",Kalamazoo,MI,190,2024,71069.0,256702.0499643169,6.7236666666666665,3.612011565722282,2
"Kalispell, MT",Kalispell,MT,384,2010,41854.0,261355.7390610633,4.6905833333333335,6.244462633465458,1
"Kalispell, MT",Kalispell,MT,384,2011,44207.0,233667.8364349708,4.4558333333333335,5.285765522088601,1
"Kalispell, MT",Kalispell,MT,384,2012,46444.0,217609.56701503,3.655916666666666,4.685418289015374,1
"Kalispell, MT",Kalispell,MT,384,2013,47802.0,226719.19960600964,3.9819166666666654,4.742881042759919,1
"Kalispell, MT",Kalispell,MT,384,2014,47362.0,246427.7900158305,4.172833333333333,5.203069760901789,1
"Kalispell, MT",Kalispell,MT,384,2015,46899.0,261839.6524148096,3.849,5.583054061169952,1
"Kalispell, MT",Kalispell,MT,384,2016,50142.0,279389.8876147623,3.6477083333333336,5.571973347986963,1
"Kalispell, MT",Kalispell,MT,384,2017,59735.0,295198.7971424169,3.991,4.941806263370166,0
"Kalispell, MT",Kalispell,MT,384,2018,53193.0,314811.47832570324,4.539041666666667,5.918287713152167,0
"Kalispell, MT",Kalispell,MT,384,2019,62588.0,333910.64012406213,3.93375,5.335058479645653,0
"Kalispell, MT",Kalispell,MT,384,2021,66126.0,488938.8033986096,2.9557083333333334,7.394047778462475,0
"Kalispell, MT",Kalispell,MT,384,2022,65680.0,635709.9631289723,5.3275,9.67889712437534,2
"Kalispell, MT",Kalispell,MT,384,2023,74274.0,609480.0412859701,6.795375,8.20583301405566,2
"Kalispell, MT",Kalispell,MT,384,2024,75431.0,633056.842121984,6.7236666666666665,8.392528829287482,2
"Kankakee, IL",Kankakee,IL,370,2010,44784.0,124259.24203368048,4.6905833333333335,2.774634736371929,1
"Kankakee, IL",Kankakee,IL,370,2011,45669.0,119935.5863443222,4.4558333333333335,2.6261925232503933,1
"Kankakee, IL",Kankakee,IL,370,2012,51703.0,126736.30012573492,3.655916666666666,2.4512368745669484,1
"Kankakee, IL",Kankakee,IL,370,2013,49761.0,128254.36371664108,3.9819166666666654,2.577407281136655,1
"Kankakee, IL",Kankakee,IL,370,2014,58378.0,125627.90903226806,4.172833333333333,2.151973500843949,1
"Kankakee, IL",Kankakee,IL,370,2015,53850.0,126926.81451886274,3.849,2.3570439093567823,1
"Kankakee, IL",Kankakee,IL,370,2016,54911.0,128347.47751618692,3.6477083333333336,2.3373727944526035,1
"Kankakee, IL",Kankakee,IL,370,2017,58539.0,131797.04776325868,3.991,2.251440027387873,1
"Kankakee, IL",Kankakee,IL,370,2018,51404.0,137474.66569537795,4.539041666666667,2.674396266737568,1
"Kankakee, IL",Kankakee,IL,370,2019,60923.0,145257.11530192342,3.93375,2.3842738424227865,1
"Kankakee, IL",Kankakee,IL,370,2021,63364.0,168853.40005174585,2.9557083333333334,2.664815984656048,0
"Kankakee, IL",Kankakee,IL,370,2022,71416.0,182960.87586878773,5.3275,2.561903157118681,2
"Kankakee, IL",Kankakee,IL,370,2023,66788.0,191033.34536343577,6.795375,2.8602944445624328,2
"Kankakee, IL",Kankakee,IL,370,2024,76743.0,202767.4059641469,6.7236666666666665,2.64216157778751,2
"Kansas City, MO",Kansas City,MO,31,2010,53919.0,144347.43838956565,4.6905833333333335,2.6771163854961264,1
"Kansas City, MO",Kansas City,MO,31,2011,53376.0,136246.64897265425,4.4558333333333335,2.552582602155543,1
"Kansas City, MO",Kansas City,MO,31,2012,54519.0,133439.77709492724,3.655916666666666,2.4475829911577107,1
"Kansas City, MO",Kansas City,MO,31,2013,56248.0,137733.03464780826,3.9819166666666654,2.4486743466044705,1
"Kansas City, MO",Kansas City,MO,31,2014,56994.0,144673.7028981199,4.172833333333333,2.538402338809697,1
"Kansas City, MO",Kansas City,MO,31,2015,60502.0,153029.7721701484,3.849,2.5293341074699747,1
"Kansas City, MO",Kansas City,MO,31,2016,61385.0,164676.08896357715,3.6477083333333336,2.682676369855456,1
"Kansas City, MO",Kansas City,MO,31,2017,63404.0,178011.96987207513,3.991,2.807582642610484,1
"Kansas City, MO",Kansas City,MO,31,2018,65768.0,192119.51362523105,4.539041666666667,2.92117007701665,0
"Kansas City, MO",Kansas City,MO,31,2019,70215.0,202327.95396354608,3.93375,2.8815488708046155,0
"Kansas City, MO",Kansas City,MO,31,2021,73900.0,248353.3667359077,2.9557083333333334,3.360668020783596,0
"Kansas City, MO",Kansas City,MO,31,2022,75280.0,277255.0417649077,5.3275,3.682984082955735,2
"Kansas City, MO",Kansas City,MO,31,2023,79842.0,289499.2465430607,6.795375,3.625901737720256,2
"Kansas City, MO",Kansas City,MO,31,2024,83785.0,301206.7584576986,6.7236666666666665,3.5949962219693097,2
"Kapaa, HI",Kapaa,HI,478,2010,55246.0,385088.58610234136,4.6905833333333335,6.970433807014831,0
"Kapaa, HI",Kapaa,HI,478,2011,60751.0,377541.8347675637,4.4558333333333335,6.214578110114462,0
"Kapaa, HI",Kapaa,HI,478,2012,59238.0,385175.1498669756,3.655916666666666,6.502163305090915,0
"Kapaa, HI",Kapaa,HI,478,2013,60155.0,430250.45642373874,3.9819166666666654,7.152364000062152,0
"Kapaa, HI",Kapaa,HI,478,2014,64847.0,479826.4247296492,4.172833333333333,7.399361955520675,0
"Kapaa, HI",Kapaa,HI,478,2015,77140.0,517199.26952892187,3.849,6.704683296978505,0
"Kapaa, HI",Kapaa,HI,478,2016,71344.0,543875.9903661446,3.6477083333333336,7.623289840296936,0
"Kapaa, HI",Kapaa,HI,478,2017,83860.0,568702.4952249358,3.991,6.781570417659621,0
"Kapaa, HI",Kapaa,HI,478,2018,80921.0,602307.4515766593,4.539041666666667,7.443153836169342,0
"Kapaa, HI",Kapaa,HI,478,2019,81971.0,630738.5249108865,3.93375,7.694654510874414,0
"Kapaa, HI",Kapaa,HI,478,2021,80582.0,764462.2907518162,2.9557083333333334,9.4867624376637,0
"Kapaa, HI",Kapaa,HI,478,2022,87730.0,906347.3227512068,5.3275,10.331099085275357,2
"Kapaa, HI",Kapaa,HI,478,2023,103564.0,961291.1268197056,6.795375,9.282097319722158,2
"Kapaa, HI",Kapaa,HI,478,2024,98128.0,1012064.0948991822,6.7236666666666665,10.313713668873127,2
"Keene, NH",Keene,NH,466,2010,48030.0,168012.10291919103,4.6905833333333335,3.4980658529916933,1
"Keene, NH",Keene,NH,466,2011,54049.0,164442.29742273694,4.4558333333333335,3.0424669729826075,1
"Keene, NH",Keene,NH,466,2012,56238.0,163435.71001471646,3.655916666666666,2.9061437109199555,1
"Keene, NH",Keene,NH,466,2013,51945.0,162548.63333924886,3.9819166666666654,3.1292450349263423,1
"Keene, NH",Keene,NH,466,2014,56652.0,165442.8163383906,4.172833333333333,2.9203349632562063,1
"Keene, NH",Keene,NH,466,2015,61780.0,171161.00878948072,3.849,2.770492210901274,1
"Keene, NH",Keene,NH,466,2016,56364.0,174446.00351339957,3.6477083333333336,3.0949897720779145,1
"Keene, NH",Keene,NH,466,2017,61257.0,181194.32636444367,3.991,2.957936666249468,1
"Keene, NH",Keene,NH,466,2018,59186.0,192262.6482487788,4.539041666666667,3.248448083140925,1
"Keene, NH",Keene,NH,466,2019,66088.0,201452.31107187853,3.93375,3.048243418954705,0
"Keene, NH",Keene,NH,466,2021,67344.0,260669.3813753878,2.9557083333333334,3.870714263711508,0
"Keene, NH",Keene,NH,466,2022,77757.0,302184.12090218527,5.3275,3.8862625988938007,2
"Keene, NH",Keene,NH,466,2023,89314.0,327041.92340907594,6.795375,3.661709512608056,2
"Keene, NH",Keene,NH,466,2024,82115.0,349487.91406095034,6.7236666666666665,4.256078841392563,2
"Kennewick, WA",Kennewick,WA,168,2010,56407.0,185496.2006711608,4.6905833333333335,3.288531577129803,1
"Kennewick, WA",Kennewick,WA,168,2011,59256.0,188568.9544703833,4.4558333333333335,3.1822761318749717,1
"Kennewick, WA",Kennewick,WA,168,2012,57189.0,189107.3303499616,3.655916666666666,3.3067081143220127,1
"Kennewick, WA",Kennewick,WA,168,2013,58542.0,189576.1802172002,3.9819166666666654,3.238293536558372,1
"Kennewick, WA",Kennewick,WA,168,2014,58020.0,191492.07829028377,4.172833333333333,3.300449470704649,1
"Kennewick, WA",Kennewick,WA,168,2015,61361.0,200659.1402735137,3.849,3.270141299416791,1
"Kennewick, WA",Kennewick,WA,168,2016,61021.0,218713.9535933778,3.6477083333333336,3.584240730131886,0
"Kennewick, WA",Kennewick,WA,168,2017,63617.0,242431.5373322888,3.991,3.81079801518916,0
"Kennewick, WA",Kennewick,WA,168,2018,64908.0,269906.300878964,4.539041666666667,4.158290208895114,0
"Kennewick, WA",Kennewick,WA,168,2019,68283.0,299384.7723349679,3.93375,4.3844701072736685,0
"Kennewick, WA",Kennewick,WA,168,2021,78367.0,368208.39877836267,2.9557083333333334,4.698513389288382,0
"Kennewick, WA",Kennewick,WA,168,2022,82961.0,422372.6794761361,5.3275,5.091219723437954,2
"Kennewick, WA",Kennewick,WA,168,2023,83053.0,425656.1941719881,6.795375,5.125115217656052,2
"Kennewick, WA",Kennewick,WA,168,2024,89573.0,435196.02671363537,6.7236666666666665,4.858562588208895,2
"Killeen, TX",Killeen,TX,120,2010,49778.0,137902.86883196235,4.6905833333333335,2.770357765116364,1
"Killeen, TX",Killeen,TX,120,2011,46468.0,135407.25894396103,4.4558333333333335,2.9139893893423654,1
"Killeen, TX",Killeen,TX,120,2012,48633.0,132923.72886822151,3.655916666666666,2.7332002728234226,1
"Killeen, TX",Killeen,TX,120,2013,50447.0,132465.21902130006,3.9819166666666654,2.625829465008822,1
"Killeen, TX",Killeen,TX,120,2014,50478.0,134160.33069180007,4.172833333333333,2.6577980643409025,1
"Killeen, TX",Killeen,TX,120,2015,48612.0,137729.80512019424,3.849,2.833247040240974,1
"Killeen, TX",Killeen,TX,120,2016,52202.0,142395.09207692582,3.6477083333333336,2.727770814852416,1
"Killeen, TX",Killeen,TX,120,2017,53303.0,146825.93943968855,3.991,2.754553016522307,1
"Killeen, TX",Killeen,TX,120,2018,53686.0,155186.86002237807,4.539041666666667,2.890639273225386,1
"Killeen, TX",Killeen,TX,120,2019,54370.0,164569.87122135088,3.93375,3.026850675397294,1
"Killeen, TX",Killeen,TX,120,2021,59753.0,208782.3402098808,2.9557083333333334,3.494089672650424,0
"Killeen, TX",Killeen,TX,120,2022,62904.0,255954.776382611,5.3275,4.068974570498076,2
"Killeen, TX",Killeen,TX,120,2023,71013.0,259493.3977836546,6.795375,3.6541675155767903,2
"Killeen, TX",Killeen,TX,120,2024,68465.0,255832.19396482824,6.7236666666666665,3.736685809754301,2
"Kingsport, TN",Kingsport,TN,167,2010,34741.0,118331.47332551087,4.6905833333333335,3.406104410509509,1
"Kingsport, TN",Kingsport,TN,167,2011,37804.0,115798.55162515827,4.4558333333333335,3.0631296059982613,1
"Kingsport, TN",Kingsport,TN,167,2012,37769.0,116557.89359988208,3.655916666666666,3.086073065209089,1
"Kingsport, TN",Kingsport,TN,167,2013,39128.0,116962.146103075,3.9819166666666654,2.9892186184592875,1
"Kingsport, TN",Kingsport,TN,167,2014,39213.0,118353.56329134888,4.172833333333333,3.018222612178331,1
"Kingsport, TN",Kingsport,TN,167,2015,41206.0,120512.59923820256,3.849,2.9246371702713816,1
"Kingsport, TN",Kingsport,TN,167,2016,40811.0,124400.2022478021,3.6477083333333336,3.048202745529443,1
"Kingsport, TN",Kingsport,TN,167,2017,43516.0,130315.07982043852,3.991,2.9946474818558357,1
"Kingsport, TN",Kingsport,TN,167,2018,41957.0,134691.17450949005,4.539041666666667,3.210219379590773,1
"Kingsport, TN",Kingsport,TN,167,2019,48615.0,145867.27206736043,3.93375,3.000458131592316,1
"Kingsport, TN",Kingsport,TN,167,2021,48771.0,173137.07491190085,2.9557083333333334,3.550000510793317,1
"Kingsport, TN",Kingsport,TN,167,2022,52887.0,200947.7986216409,5.3275,3.799568866103974,1
"Kingsport, TN",Kingsport,TN,167,2023,53794.0,216011.6558317473,6.795375,4.0155343687353104,2
"Kingsport, TN",Kingsport,TN,167,2024,62096.0,234099.6311616616,6.7236666666666665,3.7699631403256495,2
"Kingston, NY",Kingston,NY,241,2010,51301.0,223933.1952318419,4.6905833333333335,4.365084408332039,1
"Kingston, NY",Kingston,NY,241,2011,55006.0,209495.12875050912,4.4558333333333335,3.8085868587155782,1
"Kingston, NY",Kingston,NY,241,2012,57566.0,195227.3892669296,3.655916666666666,3.391366245126109,1
"Kingston, NY",Kingston,NY,241,2013,58429.0,191104.01821555287,3.9819166666666654,3.270704927613905,1
"Kingston, NY",Kingston,NY,241,2014,58093.0,194827.79926310308,4.172833333333333,3.35372246678779,1
"Kingston, NY",Kingston,NY,241,2015,59758.0,197637.33265134488,3.849,3.30729496722355,1
"Kingston, NY",Kingston,NY,241,2016,62790.0,202240.25117743973,3.6477083333333336,3.2208990472597505,0
"Kingston, NY",Kingston,NY,241,2017,63621.0,211409.1758450181,3.991,3.3229464460636917,0
"Kingston, NY",Kingston,NY,241,2018,63889.0,225388.30657355767,4.539041666666667,3.52781083713249,0
"Kingston, NY",Kingston,NY,241,2019,64087.0,235622.49431411084,3.93375,3.676603590651939,0
"Kingston, NY",Kingston,NY,241,2021,78938.0,318920.5469951479,2.9557083333333334,4.04013969184864,0
"Kingston, NY",Kingston,NY,241,2022,80372.0,364514.87094030535,5.3275,4.535346525410658,2
"Kingston, NY",Kingston,NY,241,2023,85878.0,383024.8528998701,6.795375,4.460104484266868,2
"Kingston, NY",Kingston,NY,241,2024,87847.0,414057.9606996109,6.7236666666666665,4.713398985732135,2
"Klamath Falls, OR",Klamath Falls,OR,490,2010,37660.0,132254.18742700692,4.6905833333333335,3.511794674110646,1
"Klamath Falls, OR",Klamath Falls,OR,490,2011,36464.0,123467.78946028285,4.4558333333333335,3.3860187982745407,1
"Klamath Falls, OR",Klamath Falls,OR,490,2012,38987.0,120666.8394807612,3.655916666666666,3.095053209550907,1
"Klamath Falls, OR",Klamath Falls,OR,490,2013,36885.0,125347.27427772782,3.9819166666666654,3.3983265359286383,1
"Klamath Falls, OR",Klamath Falls,OR,490,2014,39148.0,132716.5235821201,4.172833333333333,3.390122703129665,1
"Klamath Falls, OR",Klamath Falls,OR,490,2015,43952.0,139735.60636276487,3.849,3.179277538286424,1
"Klamath Falls, OR",Klamath Falls,OR,490,2016,45604.0,149731.57204975715,3.6477083333333336,3.283299097661546,1
"Klamath Falls, OR",Klamath Falls,OR,490,2017,38916.0,156904.0828448074,3.991,4.031865629684639,1
"Klamath Falls, OR",Klamath Falls,OR,490,2018,45354.0,171608.62626455605,4.539041666666667,3.783759453731888,1
"Klamath Falls, OR",Klamath Falls,OR,490,2019,56348.0,183552.08724497465,3.93375,3.2574729758815693,1
"Klamath Falls, OR",Klamath Falls,OR,490,2021,46721.0,241897.18302170045,2.9557083333333334,5.177482995263381,1
"Klamath Falls, OR",Klamath Falls,OR,490,2022,53923.0,278398.4987781507,5.3275,5.16288965336036,1
"Klamath Falls, OR",Klamath Falls,OR,490,2023,52547.0,284933.17225288367,6.795375,5.422444140538635,2
"Klamath Falls, OR",Klamath Falls,OR,490,2024,66338.0,294923.6162198213,6.7236666666666665,4.445771898758198,2
"Knoxville, TN",Knoxville,TN,65,2010,43114.0,146445.4175608176,4.6905833333333335,3.396702174718597,1
"Knoxville, TN",Knoxville,TN,65,2011,44514.0,142835.29668649132,4.4558333333333335,3.208772446567177,1
"Knoxville, TN",Knoxville,TN,65,2012,44766.0,141954.19900433905,3.655916666666666,3.17102709655406,1
"Knoxville, TN",Knoxville,TN,65,2013,45051.0,144259.9395728069,3.9819166666666654,3.202147334638674,1
"Knoxville, TN",Knoxville,TN,65,2014,45151.0,148753.08961939276,4.172833333333333,3.294569104103846,1
"Knoxville, TN",Knoxville,TN,65,2015,48382.0,153358.2292700774,3.849,3.169737283908838,1
"Knoxville, TN",Knoxville,TN,65,2016,49862.0,160479.69804863972,3.6477083333333336,3.2184769573751497,1
"Knoxville, TN",Knoxville,TN,65,2017,51848.0,169175.60051938394,3.991,3.2629146836789062,1
"Knoxville, TN",Knoxville,TN,65,2018,53523.0,180351.0654890328,4.539041666666667,3.369599340265545,1
"Knoxville, TN",Knoxville,TN,65,2019,56623.0,190621.7159836051,3.93375,3.366506825558609,1
"Knoxville, TN",Knoxville,TN,65,2021,62592.0,246829.02894660583,2.9557083333333334,3.943459690481305,0
"Knoxville, TN",Knoxville,TN,65,2022,67801.0,298109.0665794613,5.3275,4.396824037690613,2
"Knoxville, TN",Knoxville,TN,65,2023,69872.0,323251.0376092146,6.795375,4.626331543525512,2
"Knoxville, TN",Knoxville,TN,65,2024,74184.0,347097.0476249396,6.7236666666666665,4.67886670474684,2
"Kokomo, IN",Kokomo,IN,438,2010,41180.0,78700.76480840576,4.6905833333333335,1.911140476163326,1
"Kokomo, IN",Kokomo,IN,438,2011,40126.0,76216.93091391605,4.4558333333333335,1.8994400367321949,1
"Kokomo, IN",Kokomo,IN,438,2012,39885.0,76242.43841033061,3.655916666666666,1.911556685729738,1
"Kokomo, IN",Kokomo,IN,438,2013,44265.0,79207.45999531195,3.9819166666666654,1.789392522202913,1
"Kokomo, IN",Kokomo,IN,438,2014,47159.0,82155.55280829492,4.172833333333333,1.7420970081701248,1
"Kokomo, IN",Kokomo,IN,438,2015,46793.0,86338.50574064274,3.849,1.8451158451187728,1
"Kokomo, IN",Kokomo,IN,438,2016,45702.0,91550.00715305885,3.6477083333333336,2.003194765066274,1
"Kokomo, IN",Kokomo,IN,438,2017,49346.0,96936.21895500708,3.991,1.96441897935004,1
"Kokomo, IN",Kokomo,IN,438,2018,55868.0,104733.01955890733,4.539041666666667,1.8746513130755944,1
"Kokomo, IN",Kokomo,IN,438,2019,53440.0,112270.69691079303,3.93375,2.1008738194384926,1
"Kokomo, IN",Kokomo,IN,438,2021,55088.0,136014.0391235026,2.9557083333333334,2.46903207819312,1
"Kokomo, IN",Kokomo,IN,438,2022,55297.0,152375.5617093408,5.3275,2.755584601503532,1
"Kokomo, IN",Kokomo,IN,438,2023,61267.0,158258.22454135923,6.795375,2.5830908081244264,2
"Kokomo, IN",Kokomo,IN,438,2024,65267.0,169297.07023077767,6.7236666666666665,2.593915305296362,2
"La Crosse, WI",La Crosse,WI,311,2010,47696.0,166786.5650344366,4.6905833333333335,3.496866928766282,1
